CustomerID,Age,TenureDays,TotalOrders,AvgBasketValue,TotalSpend,LastPurchaseDaysAgo,Country,PreferredCategory,PredictedNext30dProducts
11764,20,455,89,276.01,24564.89,226,Canada,Sports,12
13518,20,1283,30,162.36,4870.8,68,Germany,Fashion,1
12495,38,841,7,215.68,1509.76,145,France,Electronics,7
12478,25,581,66,496.09,32741.94,274,Germany,Home,21
13458,60,658,9,306.8,2761.2,232,UK,Home,10
14501,33,910,68,138.62,9426.16,14,USA,Books,13
14692,56,1080,48,74.06,3554.88,70,Germany,Sports,2
13356,54,518,45,146.17,6577.65,162,USA,Electronics,12
11602,53,491,106,319.14,33828.84,235,France,Home,7
13796,47,621,63,307.38,19364.94,64,France,Electronics,24
14968,40,1101,112,256.71,28751.52,363,India,Electronics,6
10416,41,947,97,334.91,32486.27,75,Canada,Electronics,17
14454,20,893,119,68.27,8124.13,347,Canada,Sports,5
12856,37,1377,16,431.5,6904.0,157,USA,Sports,18
11146,40,952,51,71.04,3623.04,6,France,Home,11
14783,23,1477,39,48.83,1904.37,199,India,Electronics,5
12533,23,1207,99,97.57,9659.43,47,India,Grocery,14
14310,30,1258,110,185.82,20440.2,244,France,Sports,3
14277,22,1079,107,320.93,34339.51,226,Germany,Grocery,17
11558,41,481,34,184.21,6263.14,345,USA,Home,12
12240,68,287,105,329.88,34637.4,19,Germany,Books,16
11684,32,1103,92,476.14,43804.88,204,USA,Home,5
11439,29,614,48,39.28,1885.44,144,Germany,Home,7
12412,56,552,32,269.29,8617.28,361,India,Electronics,22
12080,57,1009,10,48.98,489.8,124,France,Home,20
11104,18,933,74,88.76,6568.24,348,India,Grocery,18
10581,49,452,81,370.54,30013.74,96,France,Grocery,7
12989,39,1319,63,432.54,27250.02,148,India,Sports,4
14102,25,343,109,485.37,52905.33,81,USA,Books,13
11656,68,278,17,40.37,686.29,295,USA,Electronics,5
12040,50,1054,96,27.44,2634.24,208,UK,Electronics,16
12161,62,335,54,233.15,12590.1,106,UK,Electronics,9
12768,23,579,3,285.05,855.15,174,France,Electronics,2
13943,49,1035,34,212.02,7208.68,223,India,Grocery,17
14782,51,1059,69,208.02,14353.38,72,Germany,Grocery,3
14628,55,1093,72,164.39,11836.08,146,Germany,Books,12
11789,24,568,109,183.29,19978.61,316,UK,Grocery,15
12414,54,422,43,164.0,7052.0,70,Canada,Home,6
10287,59,694,59,243.88,14388.92,115,USA,Home,24
11438,19,364,71,308.12,21876.52,355,Germany,Fashion,14
10821,21,803,67,240.35,16103.45,18,Germany,Sports,6
13348,56,932,111,18.42,2044.62,152,Canada,Books,9
10034,68,1156,71,333.37,23669.27,209,Germany,Grocery,20
14118,69,814,38,379.42,14417.96,118,UK,Books,7
13753,54,1466,86,432.66,37208.76,238,USA,Grocery,10
11789,35,1025,76,145.75,11077.0,108,USA,Grocery,24
12397,24,868,99,22.68,2245.32,311,Canada,Sports,7
10329,21,1488,84,378.06,31757.04,159,Canada,Grocery,8
12884,30,668,40,291.03,11641.2,139,Germany,Home,20
11406,32,902,28,75.01,2100.28,47,USA,Electronics,9
13708,46,611,98,218.65,21427.7,9,UK,Electronics,17
10762,28,1416,92,380.89,35041.88,278,UK,Books,14
13741,22,1186,35,470.49,16467.15,50,India,Home,4
11734,22,1428,68,141.78,9641.04,287,France,Sports,7
10389,52,1145,4,171.64,686.56,128,India,Grocery,12
13891,50,676,80,177.65,14212.0,274,France,Fashion,14
14313,38,959,41,497.6,20401.6,83,India,Books,3
14602,20,677,35,125.31,4385.85,98,Canada,Electronics,22
11873,55,1318,31,219.11,6792.41,77,UK,Fashion,13
11507,64,137,38,223.64,8498.32,352,India,Grocery,21
12969,22,382,55,401.54,22084.7,293,India,Fashion,22
13427,46,230,20,294.86,5897.2,351,UK,Home,17
13624,24,1090,105,345.78,36306.9,5,Canada,Sports,13
12741,28,465,59,105.92,6249.28,198,India,Sports,1
13899,19,771,13,196.99,2560.87,364,India,Home,10
14940,25,802,93,418.67,38936.31,278,France,Fashion,14
10862,50,653,35,199.84,6994.4,155,USA,Home,11
14309,65,598,89,161.48,14371.72,64,UK,Home,8
10703,69,514,77,467.83,36022.91,89,USA,Home,9
11494,29,180,49,123.68,6060.32,130,USA,Electronics,11
12169,66,438,89,25.48,2267.72,361,India,Sports,18
14334,26,216,51,369.99,18869.49,319,UK,Fashion,10
14864,63,200,32,12.6,403.2,332,USA,Electronics,15
14474,38,1064,25,427.5,10687.5,121,India,Home,23
12793,23,930,50,114.54,5727.0,44,Germany,Grocery,7
10622,37,172,105,283.76,29794.8,131,France,Books,11
12712,42,1102,107,151.75,16237.25,213,USA,Sports,20
13539,66,1241,74,435.8,32249.2,92,Canada,Books,22
11992,57,1110,98,197.05,19310.9,152,USA,Books,9
12513,28,1061,107,158.48,16957.36,188,Germany,Home,17
11861,58,954,1,475.38,475.38,303,UK,Home,2
12027,57,95,85,186.03,15812.55,215,India,Home,22
10677,25,967,55,431.8,23749.0,31,India,Books,7
10082,43,1122,33,221.73,7317.09,177,Canada,Electronics,17
12341,60,387,27,283.59,7656.93,160,USA,Home,12
13355,42,79,26,59.81,1555.06,36,UK,Home,16
11966,33,961,103,45.47,4683.41,45,Germany,Sports,9
12302,20,562,80,59.42,4753.6,151,France,Home,23
11367,59,1486,79,333.29,26329.91,211,USA,Books,9
13545,64,1328,9,396.46,3568.14,159,Canada,Electronics,10
14039,27,742,56,255.13,14287.28,258,USA,Fashion,13
13204,64,1355,59,447.81,26420.79,76,France,Fashion,20
10908,59,703,71,248.31,17630.01,88,Canada,Home,2
10341,62,1123,3,387.42,1162.26,8,Canada,Home,4
10545,23,1403,98,318.3,31193.4,79,USA,Books,12
14758,58,1007,76,347.91,26441.16,273,France,Grocery,19
10232,69,848,75,80.2,6015.0,115,India,Grocery,2
14436,34,1228,73,408.85,29846.05,237,UK,Sports,22
13313,67,244,60,203.25,12195.0,31,UK,Grocery,3
13750,58,1152,81,480.82,38946.42,144,India,Fashion,13
12866,53,220,51,422.73,21559.23,159,Canada,Grocery,10
14885,26,1011,39,256.78,10014.42,152,France,Fashion,12
11836,63,847,94,482.46,45351.24,185,Canada,Grocery,22
11686,42,666,90,129.49,11654.1,259,India,Fashion,22
12480,26,380,85,425.41,36159.85,197,India,Sports,17
14851,21,1424,105,186.29,19560.45,190,France,Home,11
13707,19,769,116,463.75,53795.0,60,France,Electronics,14
10690,20,1360,40,181.68,7267.2,114,USA,Fashion,0
14635,31,1451,26,496.32,12904.32,126,USA,Electronics,18
10873,45,796,32,418.61,13395.52,259,UK,Fashion,1
11978,24,910,17,157.93,2684.81,237,France,Electronics,21
10869,37,752,113,154.4,17447.2,292,India,Books,20
12757,50,672,88,388.02,34145.76,37,Canada,Home,13
12268,64,689,99,157.83,15625.17,7,Canada,Sports,1
10496,20,360,59,18.33,1081.47,133,France,Electronics,23
13017,37,449,86,168.92,14527.12,339,Canada,Fashion,2
13693,59,1377,37,377.17,13955.29,20,France,Sports,13
10430,46,1482,84,355.1,29828.4,151,Germany,Fashion,20
11539,59,1193,31,419.32,12998.92,252,France,Home,7
14461,52,1143,118,349.03,41185.54,208,Canada,Sports,19
13135,68,955,82,261.51,21443.82,258,Canada,Grocery,17
13166,23,441,40,11.86,474.4,214,Germany,Electronics,5
10942,48,1299,98,381.49,37386.02,79,France,Sports,21
13058,26,997,53,446.82,23681.46,43,UK,Electronics,20
13309,33,1057,112,267.31,29938.72,207,Canada,Grocery,14
10864,42,371,85,139.55,11861.75,283,France,Books,10
13313,28,112,30,326.52,9795.6,98,Germany,Fashion,7
10199,62,1219,41,386.29,15837.89,42,USA,Home,17
12599,68,525,85,308.02,26181.7,362,France,Sports,24
11935,43,220,98,433.15,42448.7,142,USA,Home,22
10363,20,433,34,442.51,15045.34,53,France,Home,12
14072,49,1227,93,379.53,35296.29,6,India,Grocery,17
14897,33,1219,49,314.72,15421.28,233,Canada,Sports,8
10894,18,73,111,449.65,49911.15,303,UK,Sports,2
11669,30,819,98,418.1,40973.8,275,India,Sports,23
11776,30,313,63,246.93,15556.59,98,USA,Grocery,20
13926,66,1396,82,447.82,36721.24,135,France,Books,6
10625,43,704,10,48.93,489.3,133,UK,Books,5
12402,27,388,98,330.45,32384.1,53,India,Home,12
11948,20,1449,73,285.09,20811.57,82,USA,Fashion,24
14609,30,252,53,258.61,13706.33,90,USA,Home,20
12329,23,424,40,16.34,653.6,175,UK,Grocery,18
11835,52,356,101,67.24,6791.24,69,USA,Home,1
14113,64,1095,91,213.36,19415.76,233,Canada,Sports,13
13425,43,53,90,225.14,20262.6,285,UK,Sports,9
13101,65,1287,34,212.33,7219.22,327,Germany,Books,22
10022,39,462,30,432.82,12984.6,209,Germany,Fashion,1
13119,37,980,71,271.15,19251.65,73,Canada,Sports,1
14534,30,1198,64,142.0,9088.0,71,India,Grocery,11
14307,18,836,89,349.58,31112.62,28,Germany,Sports,19
13565,30,1459,66,126.34,8338.44,35,Germany,Grocery,15
10505,20,146,119,208.64,24828.16,300,Canada,Home,2
10022,34,112,8,161.47,1291.76,323,Canada,Fashion,10
12599,18,1205,31,362.63,11241.53,323,France,Home,4
12623,35,483,30,52.55,1576.5,251,France,Books,22
10071,41,797,90,336.72,30304.8,241,UK,Fashion,7
13469,59,204,55,314.44,17294.2,341,UK,Books,17
13451,32,374,22,54.46,1198.12,11,India,Fashion,10
14566,58,629,14,37.71,527.94,70,USA,Grocery,23
14973,65,416,29,185.07,5367.03,54,UK,Books,12
11401,37,1261,54,281.21,15185.34,100,Germany,Home,22
10003,59,350,58,256.85,14897.3,277,UK,Grocery,20
12074,21,546,98,24.64,2414.72,174,Germany,Sports,11
13086,34,1412,5,88.45,442.25,136,Germany,Sports,5
14419,20,1302,62,352.67,21865.54,35,UK,Home,18
12275,25,1312,71,29.39,2086.69,120,UK,Electronics,19
11816,55,392,86,388.59,33418.74,89,USA,Grocery,19
13835,62,488,11,305.8,3363.8,284,Germany,Sports,15
10070,34,848,72,155.61,11203.92,31,Germany,Electronics,12
10739,58,129,63,488.13,30752.19,167,USA,Sports,3
11431,20,804,90,361.41,32526.9,194,UK,Home,5
12159,33,173,112,294.19,32949.28,363,Germany,Electronics,13
11192,68,1194,87,348.19,30292.53,281,UK,Books,21
10492,63,510,119,422.82,50315.58,288,Germany,Fashion,22
13358,32,819,107,123.42,13205.94,206,Germany,Home,20
12452,50,1191,100,141.35,14135.0,278,France,Books,13
12122,36,107,15,358.08,5371.2,138,India,Fashion,17
10461,32,85,1,96.24,96.24,209,UK,Grocery,18
14365,61,764,79,309.9,24482.1,326,Canada,Grocery,8
14433,46,1342,27,99.42,2684.34,285,Canada,Books,18
11735,62,222,51,106.3,5421.3,256,Germany,Grocery,18
12584,49,1062,93,209.43,19476.99,213,France,Home,20
14065,67,916,50,249.71,12485.5,182,USA,Fashion,22
14203,59,1235,73,71.31,5205.63,33,UK,Grocery,16
10017,58,1197,30,69.64,2089.2,310,Germany,Electronics,10
13937,65,1093,52,139.06,7231.12,217,UK,Sports,18
11705,69,1034,119,15.14,1801.66,206,UK,Fashion,0
11858,45,1236,69,306.17,21125.73,83,USA,Fashion,15
11163,48,1428,19,417.01,7923.19,50,Germany,Sports,2
12372,31,946,76,498.05,37851.8,117,Canada,Books,6
12130,18,282,15,267.51,4012.65,73,Canada,Home,19
10272,44,496,108,348.46,37633.68,201,USA,Books,9
14266,27,712,116,299.17,34703.72,263,Canada,Grocery,5
13349,33,1437,9,87.63,788.67,218,Canada,Fashion,8
14799,66,132,114,65.46,7462.44,60,Germany,Fashion,12
13465,67,52,77,26.63,2050.51,105,USA,Fashion,14
12408,32,680,114,265.13,30224.82,155,Canada,Electronics,19
13717,28,1466,57,191.74,10929.18,220,UK,Home,3
12379,48,351,99,478.25,47346.75,210,USA,Electronics,4
11470,64,1120,94,48.31,4541.14,160,USA,Grocery,20
13781,66,131,63,114.95,7241.85,247,France,Sports,2
10490,35,1004,17,473.61,8051.37,52,India,Electronics,24
14017,31,122,98,429.23,42064.54,337,USA,Books,14
13267,29,89,110,397.32,43705.2,349,UK,Sports,13
11944,29,743,75,389.89,29241.75,252,UK,Sports,4
11056,38,459,1,235.18,235.18,338,Canada,Fashion,13
10760,40,590,4,463.87,1855.48,240,Canada,Sports,12
11614,42,863,52,282.95,14713.4,188,USA,Fashion,21
12192,57,198,87,466.63,40596.81,224,UK,Electronics,24
12489,53,267,73,487.29,35572.17,92,Germany,Sports,7
13218,38,1003,42,387.27,16265.34,229,USA,Grocery,4
11393,40,951,39,219.63,8565.57,354,UK,Home,15
14434,35,560,102,30.4,3100.8,329,Canada,Sports,18
12643,34,741,46,302.21,13901.66,27,Germany,Electronics,14
13840,31,1071,29,377.31,10941.99,221,Germany,Fashion,15
11679,46,1138,65,475.68,30919.2,262,UK,Books,9
11687,30,1112,76,331.08,25162.08,41,Germany,Books,10
12239,43,651,52,31.07,1615.64,239,France,Sports,22
11977,46,714,7,389.58,2727.06,83,USA,Books,17
13295,58,1468,6,24.9,149.4,83,France,Grocery,18
14988,65,1254,82,278.33,22823.06,348,Canada,Grocery,23
13767,25,673,107,329.86,35295.02,229,Canada,Grocery,20
14958,59,1013,116,69.86,8103.76,276,France,Electronics,16
10782,66,1385,87,424.89,36965.43,9,UK,Fashion,14
14928,18,1261,57,351.18,20017.26,230,USA,Books,22
11904,32,580,39,147.0,5733.0,9,India,Home,12
11419,66,396,57,358.04,20408.28,148,Germany,Grocery,20
12777,63,242,44,197.6,8694.4,298,Canada,Fashion,4
14106,57,665,114,29.91,3409.74,307,India,Home,18
13003,43,494,84,162.78,13673.52,314,Germany,Electronics,24
13871,64,856,24,136.26,3270.24,333,France,Books,1
13841,51,706,99,188.37,18648.63,202,UK,Grocery,1
13465,44,1091,107,177.24,18964.68,37,India,Home,24
12171,22,727,62,252.94,15682.28,256,Germany,Grocery,1
11197,20,316,116,145.56,16884.96,108,India,Books,15
11141,63,544,31,80.69,2501.39,132,France,Electronics,0
14538,32,1425,92,251.54,23141.68,218,Canada,Grocery,2
14381,24,584,19,453.07,8608.33,271,Germany,Home,20
11716,42,124,99,85.04,8418.96,72,USA,Fashion,12
10788,58,474,15,186.06,2790.9,63,France,Home,20
14945,57,527,37,15.67,579.79,267,UK,Sports,15
13303,33,910,104,93.28,9701.12,20,Canada,Fashion,24
11487,31,1207,41,234.96,9633.36,25,India,Grocery,19
13440,52,1039,43,204.7,8802.1,348,France,Sports,1
11190,55,702,104,437.77,45528.08,133,UK,Electronics,6
12588,52,819,51,34.35,1751.85,214,India,Electronics,0
13437,22,1157,28,234.78,6573.84,255,UK,Fashion,0
10567,29,975,103,395.72,40759.16,283,France,Sports,23
12223,45,250,93,263.27,24484.11,313,Canada,Home,14
11311,46,1214,11,309.91,3409.01,231,Canada,Home,7
13897,37,365,46,356.8,16412.8,197,UK,Electronics,7
11357,41,120,65,244.23,15874.95,17,France,Home,2
11348,62,1046,68,359.67,24457.56,316,France,Books,3
10027,68,975,102,29.3,2988.6,159,India,Fashion,9
12887,69,1323,78,213.98,16690.44,158,UK,Fashion,24
13823,33,1230,1,36.21,36.21,307,Canada,Home,17
10480,52,1129,15,215.08,3226.2,156,USA,Electronics,0
14876,69,583,108,343.65,37114.2,275,France,Grocery,5
14563,19,620,49,153.39,7516.11,210,India,Books,13
11297,69,1476,119,172.0,20468.0,354,Germany,Grocery,15
12994,41,1390,93,133.97,12459.21,238,India,Home,6
14145,37,1213,95,171.78,16319.1,19,UK,Electronics,2
13027,22,313,111,476.21,52859.31,335,France,Grocery,4
12784,20,845,54,228.43,12335.22,178,USA,Grocery,12
13924,51,1434,4,266.49,1065.96,286,France,Fashion,5
13373,44,260,64,489.9,31353.6,276,Canada,Grocery,5
10023,68,1053,91,115.19,10482.29,172,Canada,Fashion,15
13035,50,256,44,268.54,11815.76,76,France,Sports,6
12052,68,1263,9,388.42,3495.78,34,France,Electronics,5
13997,54,1297,21,428.91,9007.11,111,France,Home,16
13686,19,1032,75,470.13,35259.75,109,Germany,Home,8
11763,25,1426,75,163.56,12267.0,302,Germany,Books,13
13491,57,1176,99,156.34,15477.66,92,France,Fashion,23
11782,50,1057,88,492.12,43306.56,61,USA,Books,3
14327,33,1360,97,239.65,23246.05,251,India,Home,8
12836,41,1046,39,81.84,3191.76,217,France,Grocery,2
12393,58,113,111,20.4,2264.4,295,Canada,Books,19
14647,68,448,105,319.98,33597.9,208,India,Home,3
13277,40,1254,42,245.64,10316.88,298,France,Home,13
10810,19,1124,13,141.97,1845.61,295,USA,Electronics,10
10570,44,948,112,468.11,52428.32,182,UK,Grocery,24
12608,67,233,27,157.28,4246.56,156,France,Home,23
12222,62,1457,4,203.52,814.08,268,France,Sports,15
10291,54,1346,11,50.64,557.04,253,India,Books,19
10377,57,655,76,176.69,13428.44,23,Canada,Books,5
11885,26,320,7,223.38,1563.66,172,India,Sports,9
11899,19,1105,109,330.14,35985.26,189,Germany,Books,9
12080,38,729,13,360.77,4690.01,190,India,Home,16
10619,60,1149,49,50.15,2457.35,153,UK,Home,6
11406,19,273,21,417.41,8765.61,155,Canada,Home,9
10342,62,792,64,354.96,22717.44,240,Germany,Home,2
10829,48,1454,55,465.19,25585.45,321,France,Grocery,10
11960,27,40,54,131.62,7107.48,327,India,Home,6
10460,40,1271,119,396.41,47172.79,71,UK,Books,11
12267,62,1153,44,487.77,21461.88,306,France,Fashion,5
13291,49,211,39,349.84,13643.76,269,UK,Sports,0
14882,65,44,53,85.85,4550.05,338,UK,Home,4
13614,48,787,91,292.51,26618.41,319,Germany,Home,19
11585,63,147,1,416.27,416.27,100,UK,Fashion,15
12729,58,1259,90,189.37,17043.3,323,India,Grocery,7
13942,62,1265,5,180.41,902.05,349,France,Books,13
10016,56,1196,119,355.51,42305.69,286,UK,Sports,13
10731,54,1455,48,475.94,22845.12,30,UK,Electronics,3
11339,49,891,112,260.98,29229.76,83,USA,Fashion,22
10786,60,209,104,47.26,4915.04,311,Canada,Grocery,5
12745,44,907,24,165.56,3973.44,266,Germany,Sports,11
12262,60,1213,62,23.54,1459.48,91,France,Fashion,5
11575,55,151,39,35.09,1368.51,231,Canada,Home,1
14908,37,1337,102,495.4,50530.8,333,Germany,Electronics,24
14137,41,744,110,409.73,45070.3,280,USA,Books,2
11861,23,1019,113,163.8,18509.4,6,Germany,Grocery,8
13796,52,1193,60,221.68,13300.8,267,Canada,Books,9
14429,37,451,107,225.54,24132.78,271,Canada,Fashion,8
10144,30,567,118,343.35,40515.3,296,France,Grocery,5
12170,20,1436,57,358.59,20439.63,176,USA,Grocery,18
13186,38,787,30,28.06,841.8,316,USA,Home,1
14094,39,589,55,28.56,1570.8,7,Germany,Electronics,2
10877,18,1147,101,468.78,47346.78,229,UK,Grocery,1
10930,29,140,54,439.84,23751.36,251,India,Electronics,1
10705,48,1216,99,268.27,26558.73,93,Canada,Sports,15
14641,48,670,41,164.35,6738.35,118,UK,Electronics,9
13136,49,226,24,116.84,2804.16,129,France,Books,2
12670,20,466,30,304.0,9120.0,45,India,Fashion,5
11919,21,1411,44,486.69,21414.36,101,France,Fashion,11
10442,39,645,45,166.09,7474.05,330,USA,Electronics,9
13093,54,827,119,154.88,18430.72,8,Canada,Fashion,1
14521,21,925,22,461.22,10146.84,110,France,Electronics,19
12435,67,269,106,362.82,38458.92,340,UK,Sports,6
10099,41,778,43,52.04,2237.72,346,USA,Sports,9
11803,21,970,81,42.58,3448.98,21,Germany,Sports,7
13364,36,429,87,285.98,24880.26,153,Germany,Home,13
14847,21,408,68,188.19,12796.92,343,India,Grocery,22
11081,41,838,85,305.19,25941.15,11,UK,Books,21
12110,48,538,24,44.3,1063.2,164,India,Books,1
11350,31,1077,20,95.77,1915.4,116,USA,Grocery,10
14996,48,396,8,123.57,988.56,311,India,Fashion,17
10090,52,478,67,46.83,3137.61,307,Canada,Books,16
13600,33,699,6,432.85,2597.1,96,UK,Sports,0
11910,35,240,76,233.79,17768.04,299,Canada,Grocery,8
11946,69,656,7,423.06,2961.42,78,France,Books,23
10688,56,244,12,361.73,4340.76,161,Canada,Home,19
14188,53,658,104,61.57,6403.28,225,Germany,Grocery,16
13387,18,592,96,469.94,45114.24,103,France,Books,10
11562,68,925,115,107.43,12354.45,34,India,Home,12
10592,53,572,44,272.75,12001.0,6,Germany,Home,2
10636,20,1114,66,474.67,31328.22,120,USA,Books,9
11359,29,115,89,79.55,7079.95,270,India,Grocery,2
11928,30,963,52,315.03,16381.56,97,India,Fashion,0
13840,67,787,87,361.6,31459.2,157,Germany,Home,10
13592,33,725,10,47.03,470.3,169,Germany,Books,11
11329,30,707,61,393.49,24002.89,28,India,Electronics,21
13526,57,1062,21,280.32,5886.72,249,USA,Sports,6
10932,26,962,59,126.3,7451.7,32,USA,Fashion,21
10754,56,1333,24,209.32,5023.68,12,India,Sports,23
10507,32,323,106,144.89,15358.34,29,France,Grocery,13
14229,34,1032,1,267.71,267.71,293,USA,Books,8
12212,33,586,98,176.48,17295.04,99,Germany,Fashion,12
11149,25,633,119,414.02,49268.38,270,France,Fashion,2
12854,21,1202,109,173.97,18962.73,212,Canada,Books,5
11444,57,624,86,240.67,20697.62,81,USA,Home,8
13591,64,798,30,197.73,5931.9,282,France,Grocery,4
10534,49,827,60,48.22,2893.2,361,Canada,Electronics,15
11267,65,1383,80,371.19,29695.2,101,India,Home,3
11862,40,1020,6,121.09,726.54,206,UK,Sports,3
13444,60,1087,39,286.84,11186.76,307,Germany,Fashion,14
11214,22,671,4,198.68,794.72,197,India,Electronics,0
11601,64,405,61,232.48,14181.28,62,Germany,Electronics,0
12341,39,938,56,285.13,15967.28,241,Germany,Grocery,1
14755,51,125,19,256.81,4879.39,291,Germany,Sports,8
11950,34,853,13,274.98,3574.74,178,Germany,Fashion,13
13741,65,404,48,359.16,17239.68,239,India,Fashion,14
13800,28,129,101,136.36,13772.36,172,Canada,Books,17
14105,27,800,9,105.48,949.32,315,France,Grocery,18
10699,55,280,119,267.42,31822.98,150,USA,Grocery,24
13976,45,201,45,221.59,9971.55,180,UK,Books,24
13946,23,152,67,440.23,29495.41,164,USA,Fashion,18
14921,37,297,102,277.22,28276.44,208,India,Fashion,20
11951,51,1426,14,312.11,4369.54,310,USA,Sports,7
11111,44,779,19,336.49,6393.31,52,France,Fashion,3
12447,46,1047,41,414.56,16996.96,283,USA,Books,1
10109,19,1093,100,303.5,30350.0,345,Canada,Books,10
12466,65,432,110,440.14,48415.4,171,Canada,Books,10
13316,47,1426,25,121.75,3043.75,115,USA,Fashion,7
10942,67,78,65,438.63,28510.95,25,France,Books,22
11517,38,1244,28,146.19,4093.32,87,India,Books,1
13728,57,710,74,486.0,35964.0,83,USA,Grocery,1
14291,69,102,56,310.72,17400.32,128,UK,Sports,17
11682,50,768,74,268.77,19888.98,53,Canada,Books,19
14309,29,1331,4,65.3,261.2,19,India,Sports,22
10516,57,282,73,396.13,28917.49,261,Canada,Home,14
12224,20,905,69,445.57,30744.33,192,USA,Home,7
14606,49,845,88,53.79,4733.52,184,USA,Fashion,9
12527,36,1374,66,358.0,23628.0,110,Canada,Books,20
11787,42,49,41,192.24,7881.84,347,UK,Home,14
12944,42,1084,98,253.81,24873.38,52,India,Fashion,6
14563,35,306,79,307.75,24312.25,171,UK,Grocery,23
12936,29,1344,114,71.57,8158.98,329,Germany,Books,6
12421,61,803,109,413.88,45112.92,77,France,Electronics,10
14580,56,1219,86,414.12,35614.32,361,Germany,Sports,14
10507,61,173,108,285.66,30851.28,326,UK,Home,16
12065,49,101,54,280.87,15166.98,337,USA,Home,2
13700,22,425,104,17.49,1818.96,90,France,Electronics,10
10300,68,429,64,299.36,19159.04,317,Canada,Books,12
13634,25,536,43,320.12,13765.16,58,UK,Fashion,16
13486,49,123,79,400.0,31600.0,75,Germany,Books,19
10705,49,1119,5,98.2,491.0,94,Germany,Grocery,17
12860,52,499,34,393.47,13377.98,177,India,Electronics,16
12618,29,717,67,139.92,9374.64,299,France,Grocery,3
11921,57,1286,80,59.45,4756.0,339,USA,Electronics,20
